state_fips,state_name,state_abbrev.x,county_fips,county_name.x,fips,location,area_sqmi,total_pop,housing_units,num_households,poverty,unemployment,housing_cost_burden,no_highschool,uninsured,age_over_65,age_under_17,disabilities,single_parent,limited_english,minority,multi_unit_housing,mobile_homes,crowded_housing,no_vehicle,group_quarters,state_abbrev.y,state_desc,county_name.y,total_population,lack_insurence_prev,binge_drinking_prev,high_bp_prev,cancer_prev,adult_asthma_prev,heart_disease_prev,routine_physical_prev,copd_prev,smoking_prev,diabetes_prev,high_chol_prev,physical_activity_prev,adult_obesity_prev,poor_sleep_prev,stroke_prev,geolocation
51,Virginia,VA,51185,Tazewell County,51185020302,Census Tract 203.02; Tazewell County; Virginia,32.690433556638,3205,1720,1338,436,73,127,604,99,847,402,625,20,0,28,0,474,0,103,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51185,Tazewell County,51185020400,Census Tract 204; Tazewell County; Virginia,54.890867666806,3624,1967,1552,1144,140,230,309,283,1004,649,743,56,0,85,0,363,3,112,0,VA,Virginia,Tazewell,4385,13.9,14,40.2,7.6,10.8,8.6,77.7,11.1,23.8,13.8,36.9,29.8,40.8,36.5,4.3,POINT (-81.73127182 37.1560179)
51,Virginia,VA,51185,Tazewell County,51185020500,Census Tract 205; Tazewell County; Virginia,9.561256568202,3059,1347,1171,1514,98,301,326,157,669,719,712,16,0,71,0,438,29,152,0,VA,Virginia,Tazewell,3152,16.4,13.6,41.6,7,11.7,9.3,77.1,13.3,28.6,15.4,36.9,34.3,43.4,38.3,4.9,POINT (-81.86221119 37.10701169)
51,Virginia,VA,51185,Tazewell County,51185020600,Census Tract 206; Tazewell County; Virginia,122.71165385921,4460,1771,1485,1027,127,202,338,306,765,959,635,45,0,144,64,545,11,38,0,VA,Virginia,Tazewell,4358,12.5,15.6,36,7.1,10,6.9,76.6,8.5,20.5,11.3,35.2,25,38.1,35.4,3.3,POINT (-81.65512184 37.02779787)
51,Virginia,VA,51185,Tazewell County,51185020700,Census Tract 207; Tazewell County; Virginia,96.638257614182,2719,1263,886,408,15,188,121,66,707,674,278,39,0,156,3,115,0,25,171,VA,Virginia,Tazewell,2885,13.1,13.4,40.9,8.4,10.2,8.8,78.8,10.1,20.7,13.6,37,28.6,39.2,35.3,4.3,POINT (-81.40965628 37.09262848)
51,Virginia,VA,51185,Tazewell County,51185020800,Census Tract 208; Tazewell County; Virginia,17.232322609958,2250,1186,1028,533,34,174,130,156,428,461,444,44,0,272,28,390,9,23,3,VA,Virginia,Tazewell,2191,13,15.8,36.1,6.8,10.1,7,76.3,8.7,21.8,11.4,34.2,26.4,39.1,36.3,3.4,POINT (-81.40806724 37.20880065)
51,Virginia,VA,51185,Tazewell County,51185020900,Census Tract 209; Tazewell County; Virginia,25.523347227686,2066,972,780,924,32,233,265,112,436,474,463,79,0,21,88,188,19,117,26,VA,Virginia,Tazewell,2079,16.5,13,44,8.2,11.4,10.4,78.2,14.2,27.4,16.3,38.7,35,42.7,37.2,5.5,POINT (-81.82618349 37.13784127)
51,Virginia,VA,51185,Tazewell County,51185021000,Census Tract 210; Tazewell County; Virginia,13.109183753688,3666,1976,1631,1036,138,568,373,245,1092,763,885,43,0,62,0,594,21,71,9,VA,Virginia,Tazewell,4234,13.6,15,36.3,7.6,10.1,7.3,76.7,9,20.7,11.5,34.9,26.6,37.1,35,3.6,POINT (-81.79527868 37.06330705)
51,Virginia,VA,51185,Tazewell County,51185021101,Census Tract 211.01; Tazewell County; Virginia,13.496047146832,2384,1390,1091,623,0,301,136,143,642,400,406,131,21,239,58,27,0,88,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51185,Tazewell County,51185021102,Census Tract 211.02; Tazewell County; Virginia,35.407596651784,2735,1332,1175,538,13,208,116,309,659,548,417,78,0,269,8,359,0,32,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51187,Warren County,51187020101,Census Tract 201.01; Warren County; Virginia,20.370142675798,4842,2047,1856,380,130,328,229,316,607,992,555,23,0,926,0,9,150,61,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51187,Warren County,51187020102,Census Tract 201.02; Warren County; Virginia,11.2895066494,3926,1767,1470,1161,105,453,149,580,328,1037,360,55,0,140,0,0,60,43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51187,Warren County,51187020200,Census Tract 202; Warren County; Virginia,46.347262070514,3442,1440,1272,282,39,181,151,86,718,660,486,11,15,535,8,19,0,15,68,VA,Virginia,Warren,2766,10.7,15.9,34.7,7.6,8.9,6.3,76.3,6.5,15.9,9.9,36,20.1,30.7,33.3,2.8,POINT (-78.18257808 38.99097213)
51,Virginia,VA,51187,Warren County,51187020300,Census Tract 203; Warren County; Virginia,45.116518315988,7172,2941,2715,1387,199,569,462,755,1549,1471,1094,247,45,704,53,135,30,141,125,VA,Virginia,Warren,6393,12.4,15.9,35.4,7.2,9.4,6.4,75.6,7.4,19.3,10.4,35.4,23,32.3,35,3,POINT (-78.2856061 38.913639)
51,Virginia,VA,51187,Warren County,51187020400,Census Tract 204; Warren County; Virginia,2.46554505497,5282,2221,2024,1274,336,691,619,636,962,1360,852,172,19,1373,133,18,90,222,127,VA,Virginia,Warren,4764,15.7,14.9,37.4,7,10.5,7.5,75.9,9.2,22,12.2,34.4,28,34.8,36.7,3.9,POINT (-78.20570363 38.92381675)
51,Virginia,VA,51187,Warren County,51187020500,Census Tract 205; Warren County; Virginia,1.387608502882,4143,1865,1638,836,83,496,515,750,579,959,605,136,83,1573,27,0,92,163,23,VA,Virginia,Warren,4009,17.2,15.3,38.3,6.5,10.7,7.2,75.3,9.2,24.1,12.8,34.6,28.9,36,38.2,4,POINT (-78.19008839 38.92503835)
51,Virginia,VA,51187,Warren County,51187020601,Census Tract 206.01; Warren County; Virginia,10.687739269158,5902,1930,1859,774,124,397,501,652,861,1153,842,59,107,997,158,41,46,84,415,VA,Virginia,Warren,5562,12.1,16.8,31.7,6.3,9.6,5.5,74.8,6.3,17.2,9.2,32.3,21.1,30.7,34.5,2.6,POINT (-78.15654188 38.93707256)
51,Virginia,VA,51187,Warren County,51187020602,Census Tract 206.02; Warren County; Virginia,18.035108977174,2650,1095,1058,600,62,283,272,266,373,677,473,133,0,571,212,0,44,45,47,VA,Virginia,Warren,2886,12.9,17.1,31.5,5.6,10.1,5.2,73.9,6.7,20.1,9.3,31.7,22.4,33.1,36.3,2.6,POINT (-78.16910141 38.87229743)
51,Virginia,VA,51187,Warren County,51187020700,Census Tract 207; Warren County; Virginia,58.872293189404,3441,1488,1343,370,94,244,298,275,795,558,572,37,3,43,12,8,0,59,12,VA,Virginia,Warren,3214,12,15.8,35.8,7.4,9.4,6.6,75.9,7.5,18.5,10.6,36.3,22.4,31.9,34.4,3,POINT (-78.25914306 38.82605641)
51,Virginia,VA,51191,Washington County,51191010101,Census Tract 101.01; Washington County; Virginia,15.08218273438,3473,1718,1537,696,135,380,193,328,786,719,904,17,0,107,86,313,0,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51191,Washington County,51191010102,Census Tract 101.02; Washington County; Virginia,17.911574483968,3423,1453,1242,531,0,122,181,258,885,687,741,36,38,148,0,98,38,16,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51191,Washington County,51191010200,Census Tract 102; Washington County; Virginia,32.076092764766,4812,2415,2140,1011,58,371,326,332,1153,789,1006,124,0,175,42,364,26,100,0,VA,Virginia,Washington,5180,13.1,15.3,39,7.7,9.8,7.8,76.9,9.3,21.7,12.3,36.9,25.7,34.1,33.3,3.7,POINT (-82.21150521 36.63725639)
51,Virginia,VA,51191,Washington County,51191010301,Census Tract 103.01; Washington County; Virginia,100.146849500112,2907,1629,1230,850,44,239,236,520,614,446,720,85,13,107,0,387,1,37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51191,Washington County,51191010302,Census Tract 103.02; Washington County; Virginia,108.495094048138,3056,1382,1153,475,18,183,413,227,707,616,466,39,0,272,0,384,0,98,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51191,Washington County,51191010401,Census Tract 104.01; Washington County; Virginia,12.295199656268,2734,1121,1102,319,60,163,144,225,703,521,462,55,0,134,10,35,0,24,0,VA,Virginia,Washington,2381,8.8,14.1,38.1,9.4,8.8,7.2,79.4,6.8,13.2,10.9,37.9,19.1,29.4,29,3.1,POINT (-82.01015595 36.66607194)
51,Virginia,VA,51191,Washington County,51191010402,Census Tract 104.02; Washington County; Virginia,12.240031471998,3255,1586,1529,465,103,287,226,283,821,498,596,72,12,124,11,178,8,46,11,VA,Virginia,Washington,3238,11.2,14.7,38,8.4,9.4,7.4,78,8,17.1,11.5,36.7,22.7,31.6,31.1,3.4,POINT (-82.01787234 36.7245378)
51,Virginia,VA,51191,Washington County,51191010501,Census Tract 105.01; Washington County; Virginia,6.789583592696,3911,2010,1865,630,80,401,212,313,1096,566,653,61,7,194,208,50,14,70,154,VA,Virginia,Washington,3812,10.5,14.6,37.6,8.8,9.2,7.3,78.5,7.4,15.1,11.1,36.5,21.4,30.2,30.1,3.3,POINT (-81.9667085 36.72738222)
51,Virginia,VA,51191,Washington County,51191010502,Census Tract 105.02; Washington County; Virginia,4.329343579206,4463,2050,1844,1298,77,408,505,254,638,605,1047,116,0,701,157,239,49,162,655,VA,Virginia,Washington,4120,15.1,16.9,36,6.2,10.3,6.9,74.8,9,23.4,11.5,32.6,26.6,35.5,34.7,3.6,POINT (-81.95310341 36.71366141)
51,Virginia,VA,51191,Washington County,51191010601,Census Tract 106.01; Washington County; Virginia,21.402735795108,3948,1767,1648,839,155,248,444,325,1152,617,1145,61,0,98,40,148,44,75,55,VA,Virginia,Washington,4280,12.6,15.5,37.3,7.3,9.8,7,76.8,8.5,19.7,11.7,35.9,23.8,33.4,32.3,3.4,POINT (-81.88378771 36.72415494)
51,Virginia,VA,51191,Washington County,51191010602,Census Tract 106.02; Washington County; Virginia,16.219553897838,2628,925,767,425,126,118,258,141,429,350,490,42,22,384,0,185,4,30,731,VA,Virginia,Washington,2748,12.8,17.5,31,5.7,10.3,5.7,75.1,7.1,18,9.4,30.4,22.1,30.6,32.3,2.8,POINT (-81.8594969 36.77198601)
51,Virginia,VA,51191,Washington County,51191010700,Census Tract 107; Washington County; Virginia,52.918793400404,4825,2109,1738,884,112,187,397,284,1286,1172,1210,49,19,134,0,178,51,88,0,VA,Virginia,Washington,4480,14.3,14.5,41.1,7.8,10.5,8.7,77.4,10.8,23.4,13.9,37.6,28.1,35.6,33.8,4.3,POINT (-81.78922262 36.82217802)
51,Virginia,VA,51191,Washington County,51191010800,Census Tract 108; Washington County; Virginia,84.622431326462,2714,1450,1126,442,18,241,211,269,674,460,564,47,0,103,5,297,26,45,0,VA,Virginia,Washington,3133,12,15.5,38.6,7.7,9.5,7.6,77.2,8.6,20,12,36.8,24.2,33.5,32.6,3.5,POINT (-81.72838719 36.68895204)
51,Virginia,VA,51191,Washington County,51191010900,Census Tract 109; Washington County; Virginia,41.67454292473,4356,1985,1655,1028,33,352,432,242,1058,715,1130,44,0,42,128,358,0,131,0,VA,Virginia,Washington,4233,13.5,14.5,41.7,7.8,10.5,8.8,77.7,11,23.9,14.1,37.9,28.4,36.5,34.1,4.3,POINT (-81.82393734 36.65694763)
51,Virginia,VA,51191,Washington County,51191011000,Census Tract 110; Washington County; Virginia,34.988948955898,3480,1909,1437,636,22,287,151,260,934,547,747,24,0,102,0,265,0,20,15,VA,Virginia,Washington,3416,10.7,15.8,36.4,7.8,9.1,6.6,77.2,7.2,17,10.7,36.4,20.7,31.5,31.3,3,POINT (-81.9559632 36.6304178)
51,Virginia,VA,51193,Westmoreland County,51193010101,Census Tract 101.01; Westmoreland County; Virginia,24.953803920364,2091,2061,1052,512,96,206,327,116,644,228,370,0,0,762,2,163,0,26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51193,Westmoreland County,51193010102,Census Tract 101.02; Westmoreland County; Virginia,66.766461708126,2245,1472,932,563,14,290,351,194,753,510,470,111,56,1262,24,107,13,119,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51193,Westmoreland County,51193010200,Census Tract 102; Westmoreland County; Virginia,59.752197253488,3497,1940,1420,694,83,300,401,139,872,593,586,131,2,1501,2,251,71,92,1,VA,Virginia,Westmoreland,3498,14.4,13.6,41.9,7.9,10,7.8,79.2,8.1,18.6,14.3,36.1,25.7,40,37.7,4.1,POINT (-76.80507403 38.11359947)
51,Virginia,VA,51193,Westmoreland County,51193010300,Census Tract 103; Westmoreland County; Virginia,58.84783671652,3995,1971,1573,1077,223,439,734,607,747,920,554,170,225,1543,0,369,3,53,71,VA,Virginia,Westmoreland,2979,16,15.1,38.4,6.9,10.1,7.1,76.8,8,20.6,13,34.3,25.9,40.1,38.2,3.7,POINT (-76.97475689 38.14775623)
51,Virginia,VA,51193,Westmoreland County,51193010401,Census Tract 104.01; Westmoreland County; Virginia,17.489414032086,2979,1301,1068,982,233,265,396,93,834,397,415,7,0,1145,0,40,94,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51193,Westmoreland County,51193010402,Census Tract 104.02; Westmoreland County; Virginia,1.516266183526,3673,2431,1787,1240,54,762,315,424,907,720,748,157,13,719,89,11,40,139,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51195,Wise County,51195930700,Census Tract 9307; Wise County; Virginia,37.226891515092,3032,1161,1005,711,190,227,487,348,522,498,641,49,27,577,1,376,13,121,765,VA,Virginia,Wise,3628,18.7,16.2,37.6,5.9,10.1,7.2,77.2,9.6,28,12.4,34.3,29.9,39.8,41.1,3.7,POINT (-82.57097622 37.11691071)
51,Virginia,VA,51195,Wise County,51195930800,Census Tract 9308; Wise County; Virginia,45.655413232652,1793,918,731,429,61,121,264,184,333,331,507,16,0,19,0,185,10,43,8,VA,Virginia,Wise,2081,14.3,15.5,36.7,7.1,10,7.4,78,9.7,24.4,12,36.9,27.1,36.4,37.5,3.6,POINT (-82.65687324 37.0878442)
51,Virginia,VA,51195,Wise County,51195930900,Census Tract 9309; Wise County; Virginia,16.565027928786,4185,2023,1707,994,81,374,583,227,797,842,1009,36,0,330,99,605,0,76,0,VA,Virginia,Wise,4504,14.5,15.7,35.6,6.9,10.3,7.4,77.9,9.7,23.3,11.9,35.9,26.7,35.8,37.1,3.7,POINT (-82.57799472 37.00558706)
51,Virginia,VA,51195,Wise County,51195931000,Census Tract 9310; Wise County; Virginia,60.03693242051,1909,1016,823,519,54,199,514,158,497,397,558,49,0,52,0,361,0,56,0,VA,Virginia,Wise,2504,18,14.3,40.4,7.3,11.3,9.2,78,13.3,30.4,14.6,38.9,33.3,39.1,39.2,4.8,POINT (-82.68273929 36.98793667)
51,Virginia,VA,51195,Wise County,51195931100,Census Tract 9311; Wise County; Virginia,62.443347498588,2472,1280,1020,1159,62,186,387,213,566,592,698,91,0,279,79,200,25,138,0,VA,Virginia,Wise,2918,16.9,13.9,41.3,7.1,11.5,9.7,78.9,13.8,30.1,15.6,38.3,33.9,40.8,39.6,5.1,POINT (-82.80144023 36.93531006)
51,Virginia,VA,51195,Wise County,51195931200,Census Tract 9312; Wise County; Virginia,14.64347626739,6239,2405,2102,1164,288,392,771,449,877,946,1092,202,27,1259,77,519,11,229,1349,VA,Virginia,Wise,6649,17.9,15.8,37.2,6.2,10.4,7.3,77.7,9.7,25.9,12.4,34.2,29.1,38.8,40,3.9,POINT (-82.78342766 36.85147689)
51,Virginia,VA,51195,Wise County,51195931300,Census Tract 9313; Wise County; Virginia,35.568550606422,3702,1552,1405,1044,28,335,316,80,752,878,877,21,7,101,4,259,23,115,0,VA,Virginia,Wise,3751,12.5,14.7,37.8,7.6,10.2,7.8,79.3,9.8,22.2,12.7,38.1,25.9,36.4,36.8,3.8,POINT (-82.70218844 36.8688347)
51,Virginia,VA,51195,Wise County,51195931400,Census Tract 9314; Wise County; Virginia,39.72355793567,5184,2179,2050,1424,160,553,361,448,850,843,1428,131,0,239,222,423,3,194,583,VA,Virginia,Wise,5258,12.6,16.7,31.1,6.2,9.8,6,77.5,7.3,18.8,9.6,32.6,22.7,32.5,35.7,2.9,POINT (-82.55875936 36.95794658)
51,Virginia,VA,51195,Wise County,51195931500,Census Tract 9315; Wise County; Virginia,36.18273425478,3789,1945,1512,1403,179,353,804,311,626,968,1117,159,36,303,40,936,2,257,244,VA,Virginia,Wise,5062,18.4,14.7,38.7,6.5,11.3,8.6,77.6,12.6,30,14,36.5,33.1,39.4,39.5,4.6,POINT (-82.49808162 36.9500212)
51,Virginia,VA,51195,Wise County,51195931600,Census Tract 9316; Wise County; Virginia,32.878820058376,2211,1392,962,674,82,271,328,78,731,284,867,35,0,118,0,364,6,78,12,VA,Virginia,Wise,3139,15.3,15,37.7,7.3,10.3,8,78.1,10.3,25.1,12.7,37.6,28.2,36.5,37.5,3.9,POINT (-82.42919415 36.94243865)
51,Virginia,VA,51195,Wise County,51195931700,Census Tract 9317; Wise County; Virginia,22.514884459314,1589,852,735,681,86,180,291,137,358,281,473,64,0,61,32,169,0,62,0,VA,Virginia,Wise,1958,14.7,14.5,39.2,7.5,10.3,8.5,78.9,11.1,25.1,13.6,38.4,29.1,37.5,37.6,4.2,POINT (-82.3552084 36.93351114)
51,Virginia,VA,51197,Wythe County,51197050101,Census Tract 501.01; Wythe County; Virginia,19.138851428636,2966,1696,1534,1156,68,461,394,65,779,452,644,91,140,584,155,75,27,109,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51197,Wythe County,51197050102,Census Tract 501.02; Wythe County; Virginia,72.621054133888,2437,1116,948,396,106,142,73,64,352,475,276,25,0,42,0,223,0,3,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51197,Wythe County,51197050201,Census Tract 502.01; Wythe County; Virginia,3.535459951906,2964,1642,1578,630,27,353,164,174,720,491,751,99,3,253,144,40,2,204,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51197,Wythe County,51197050202,Census Tract 502.02; Wythe County; Virginia,100.889110131706,3452,1627,1419,1140,67,276,265,108,984,762,749,167,10,101,60,419,0,170,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51197,Wythe County,51197050301,Census Tract 503.01; Wythe County; Virginia,26.371418726278,4188,2100,1871,803,182,276,169,458,801,769,653,160,0,320,16,398,3,127,31,VA,Virginia,Wythe,4454,12.1,15.1,36.7,7.7,9.5,7.1,76.5,8,18.8,11.2,35.9,23.7,39.5,33.3,3.3,POINT (-81.20758954 36.90889862)
51,Virginia,VA,51197,Wythe County,51197050302,Census Tract 503.02; Wythe County; Virginia,86.37416992283,3458,1630,1366,610,31,176,232,252,661,911,630,35,0,54,0,451,0,96,0,VA,Virginia,Wythe,3200,12.2,15.7,36.2,7.3,9.4,6.9,75.8,8,19.9,10.9,35.8,23.9,39.9,33.8,3.2,POINT (-81.19584996 36.82847832)
51,Virginia,VA,51197,Wythe County,51197050401,Census Tract 504.01; Wythe County; Virginia,74.265987650608,4157,1919,1682,829,71,288,461,280,911,730,1013,69,0,228,0,500,52,266,0,VA,Virginia,Wythe,4010,13.9,15.6,36.7,6.8,10,7.2,75.2,9,22.8,11.6,35.6,26.1,41.6,35.1,3.5,POINT (-81.04577829 36.87154943)
51,Virginia,VA,51197,Wythe County,51197050402,Census Tract 504.02; Wythe County; Virginia,78.755878232944,4653,2310,2026,1235,136,407,291,292,902,902,1093,96,0,320,0,582,21,68,0,VA,Virginia,Wythe,5187,12.8,15.5,36.6,7.3,9.5,7.1,75.7,8.4,20.4,11.2,36.1,24.4,39.9,33.6,3.3,POINT (-80.87254312 36.89601573)
51,Virginia,VA,51199,York County,51199050203,Census Tract 502.03; York County; Virginia,1.699958457148,6982,2564,2524,380,57,189,231,328,771,1407,570,135,116,2946,409,0,0,0,0,VA,Virginia,York,6652,9,16.7,27.2,4.9,8.6,3.4,75.7,3.7,13,7.9,29.4,15.8,30.2,34.4,1.8,POINT (-76.44572695 37.10638491)
51,Virginia,VA,51199,York County,51199050205,Census Tract 502.05; York County; Virginia,3.577911866806,4223,1629,1585,270,30,269,79,108,1086,840,576,40,54,1290,68,0,12,78,0,VA,Virginia,York,4628,7.8,15.7,31.7,7.2,8.4,5,77.8,4.6,11.8,9.2,34.2,15.4,29.8,31.6,2.2,POINT (-76.43334407 37.12797538)
51,Virginia,VA,51199,York County,51199050206,Census Tract 502.06; York County; Virginia,2.76886292515,6767,2590,2590,198,92,299,306,271,836,1424,661,21,125,2336,0,0,0,91,0,VA,Virginia,York,6582,8.3,17,28.4,5.6,8.7,3.8,76.3,3.9,12.2,8.1,30.8,14.8,30.4,33.1,1.9,POINT (-76.4139049 37.11226476)
51,Virginia,VA,51199,York County,51199050207,Census Tract 502.07; York County; Virginia,0.50933224483,4422,1384,1318,676,0,546,15,15,0,2091,119,351,0,2515,0,0,105,55,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51199,York County,51199050208,Census Tract 502.08; York County; Virginia,0.295474980254,2095,922,889,182,31,240,103,113,92,559,159,74,42,1234,27,17,14,69,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51199,York County,51199050303,Census Tract 503.03; York County; Virginia,2.835682509474,6434,2320,2320,618,180,484,244,262,874,1699,750,164,50,1559,212,43,25,63,53,VA,Virginia,York,5775,10.1,16.2,31.1,6.2,9.1,4.9,76.3,5.4,15.3,9.3,32.1,18.1,32.2,33.9,2.4,POINT (-76.45605412 37.16749167)
51,Virginia,VA,51199,York County,51199050304,Census Tract 503.04; York County; Virginia,4.483524918662,4949,2000,1897,178,74,308,53,112,1340,1093,718,117,67,1047,0,0,0,30,0,VA,Virginia,York,5348,7.9,14.9,34.1,8.3,8.2,5.9,78.7,5.4,12.3,9.8,36.4,16.4,29.9,31.1,2.5,POINT (-76.43318612 37.15934638)
51,Virginia,VA,51199,York County,51199050305,Census Tract 503.05; York County; Virginia,3.188667382628,3260,1305,1272,240,69,381,130,164,451,767,279,86,184,1212,362,9,0,14,2,VA,Virginia,York,3214,9.4,15,33.2,6.5,8.8,5,77.9,5,13.9,10.3,33.5,18,32.2,34.2,2.5,POINT (-76.47198324 37.12858584)
51,Virginia,VA,51199,York County,51199050306,Census Tract 503.06; York County; Virginia,8.146289649804,4729,2241,2138,531,164,674,80,193,1258,734,956,87,25,1020,244,249,0,68,0,VA,Virginia,York,4893,9.9,15,34.5,8.1,8.9,6.2,78.3,5.9,13.9,10.3,34.5,18.7,31.4,33.1,2.9,POINT (-76.49311401 37.17018235)
51,Virginia,VA,51199,York County,51199050401,Census Tract 504.01; York County; Virginia,6.446269416336,3338,1310,1220,99,87,143,180,193,914,560,425,56,0,386,0,0,0,0,63,VA,Virginia,York,3300,8.5,14.5,35.8,8.7,8.4,6.4,79.1,5.8,12.7,10.5,36.9,17.4,30.3,31.3,2.8,POINT (-76.45877831 37.20433899)
51,Virginia,VA,51199,York County,51199050402,Census Tract 504.02; York County; Virginia,5.470429043904,4118,1396,1326,425,51,243,92,207,611,991,342,33,0,241,0,25,0,17,0,VA,Virginia,York,3527,9.3,15.8,34.1,7.7,8.8,6,77.7,6.1,15.2,10.1,35.5,18.2,32,32.9,2.7,POINT (-76.4272253 37.19261529)
51,Virginia,VA,51199,York County,51199050500,Census Tract 505; York County; Virginia,10.546990418282,4623,1501,1439,897,57,384,272,157,566,1159,530,184,99,2425,202,0,33,234,636,VA,Virginia,York,2960,14.4,15.9,33.9,4.8,10.6,4.9,77.3,5.7,18.5,11.4,28.4,23.2,37.8,39.6,3,POINT (-76.52353844 37.21639343)
51,Virginia,VA,51199,York County,51199050900,Census Tract 509; York County; Virginia,21.570169699612,2253,808,695,294,55,179,61,77,264,488,130,78,0,990,71,0,13,2,431,VA,Virginia,York,2165,12.7,17.7,30.2,4.6,9.6,4,75.9,4.4,15.4,9.5,26.9,19.5,33.7,37.5,2.5,POINT (-76.59744566 37.25598229)
51,Virginia,VA,51199,York County,51199051000,Census Tract 510; York County; Virginia,27.630557194088,4376,3185,2058,410,87,608,202,219,1536,623,805,55,16,643,1142,9,0,257,6,VA,Virginia,York,3610,10.8,14,37.6,7.9,9.3,7.1,78.7,7.2,16.2,12.2,36,21.4,33.9,33.8,3.4,POINT (-76.6916235 37.32897155)
51,Virginia,VA,51199,York County,51199051100,Census Tract 511; York County; Virginia,5.531158641382,7669,2750,2607,251,370,219,166,195,1359,1955,685,231,146,2552,18,0,12,38,1,VA,Virginia,York,6979,10.3,15.5,32.9,6.7,8.9,5,77.8,4.9,13.9,9.8,32.1,17.9,32.6,34.8,2.5,POINT (-76.65909908 37.27905855)
51,Virginia,VA,51510,Alexandria City,51510200102,Census Tract 2001.02; Alexandria city; Virginia,0.433046983874,4688,1688,1491,905,217,562,358,989,350,1816,212,79,391,3312,812,0,183,105,3,VA,Virginia,Alexandria,4429,18.3,17.2,27.7,3.8,9,3.7,70,4.1,15.4,8.3,26.3,22.3,29.4,37.4,2,POINT (-77.12646494 38.83335216)
51,Virginia,VA,51510,Alexandria City,51510200104,Census Tract 2001.04; Alexandria city; Virginia,0.34356321215,4311,1640,1603,1211,110,581,472,909,337,1297,340,289,514,3454,1349,0,238,211,0,VA,Virginia,Alexandria,3963,21.1,17.7,26.7,2.6,9.9,3,68.7,4,18.8,8.1,23.1,25.1,32.7,39.9,1.9,POINT (-77.12251564 38.82843806)
51,Virginia,VA,51510,Alexandria City,51510200105,Census Tract 2001.05; Alexandria city; Virginia,0.072141614292,4549,2443,2215,695,64,690,597,665,220,564,187,0,389,3771,2227,0,306,356,0,VA,Virginia,Alexandria,3777,13.5,16.7,32.4,4,9.5,3.6,73.5,3.8,15.4,9,27.2,19.9,32.1,40.9,2.2,POINT (-77.11341313 38.83271463)
51,Virginia,VA,51510,Alexandria City,51510200106,Census Tract 2001.06; Alexandria city; Virginia,0.31954380673,3203,1753,1440,362,45,413,438,505,875,390,465,33,516,1906,1033,0,72,383,140,VA,Virginia,Alexandria,3176,14.5,13.9,35.7,8.2,8.6,6.9,75.6,5.6,12,10.1,32.3,22.5,25.9,33.7,3.4,POINT (-77.11385299 38.8383132)
